"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize max turn angle"
"06/11/2024 14:08:18:285 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","TotalTimeSpentZigZagging","Length-Odor-Trails","ZigZagAngle","Sep-Vision-Interdependent","TimeUpWind","TimeZigZagging","N-Birds","JitterOdor","Step","minimum-separation","Detection-Distance","weight-flock-crosswind","communicate","Olfaction-Threshold","Seed","max-separate-turn","max-align-cohere-turn","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"1264","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","29","2","40","500","56.00000000000001"
"1266","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","0.5","10","500","32"
"1270","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1","10","500","40"
"1268","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","0.5","40","500","22"
"1263","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","29","2","20","500","28.000000000000004"
"1262","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","29","2","10","500","56.00000000000001"
"1271","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1","20","500","46"
"1267","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","0.5","20","500","22"
"1280","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","2","40","496","100"
"1276","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1.5","40","500","46"
"1265","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","0.5","1","500","28.000000000000004"
"1272","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1","40","500","50"
"1261","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","29","2","1","500","38"
"1274","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1.5","10","500","44"
"1275","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1.5","20","500","44"
"1282","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","0.5","10","500","48"
"1269","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1","1","500","32"
"1283","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","0.5","20","500","50"
"1278","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","2","10","500","44"
"1281","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","0.5","1","500","26"
"1279","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","2","20","500","36"
"1273","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","1.5","1","500","32"
"1288","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1","40","500","66"
"1284","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","0.5","40","500","54"
"1295","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","2","20","497","100"
"1277","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","30","2","1","500","28.000000000000004"
"1291","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1.5","20","500","52"
"1286","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1","10","500","60"
"1292","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1.5","40","500","76"
"1285","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1","1","500","30"
"1296","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","2","40","500","60"
"1287","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1","20","500","36"
"1307","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1.5","20","452","100"
"1302","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1","10","500","42"
"1299","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","0.5","20","500","38"
"1300","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","0.5","40","500","38"
"1289","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1.5","1","500","34"
"1298","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","0.5","10","500","44"
"1293","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","2","1","500","36"
"1290","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","1.5","10","500","60"
"1303","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1","20","500","44"
"1306","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1.5","10","500","80"
"1297","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","0.5","1","500","38"
"1294","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","31","2","10","500","34"
"1312","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","2","40","488","100"
"1308","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1.5","40","500","42"
"1304","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1","40","500","40"
"1301","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1","1","500","20"
"1310","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","2","10","500","62"
"1315","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","0.5","20","500","24"
"1305","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","1.5","1","500","30"
"1311","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","2","20","500","60"
"1309","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","32","2","1","500","36"
"1313","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","0.5","1","500","22"
"1319","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1","20","500","30"
"1314","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","0.5","10","500","24"
"1317","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1","1","500","30"
"1318","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1","10","500","28.000000000000004"
"1316","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","0.5","40","500","20"
"1322","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1.5","10","500","38"
"1326","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","2","10","500","40"
"1323","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1.5","20","500","38"
"1324","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1.5","40","500","26"
"1327","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","2","20","500","38"
"1320","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1","40","500","22"
"1331","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","0.5","20","500","48"
"1336","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1","40","500","42"
"1328","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","2","40","500","32"
"1330","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","0.5","10","500","52"
"1325","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","2","1","500","38"
"1321","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","33","1.5","1","500","32"
"1338","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1.5","10","500","44"
"1332","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","0.5","40","500","42"
"1329","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","0.5","1","500","22"
"1340","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1.5","40","500","30"
"1334","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1","10","500","20"
"1333","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1","1","500","26"
"1335","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1","20","500","22"
"1337","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1.5","1","500","30"
"1342","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","2","10","500","38"
"1347","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","0.5","20","500","28.000000000000004"
"1343","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","2","20","500","42"
"1344","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","2","40","500","36"
"1339","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","1.5","20","500","20"
"1350","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1","10","500","30"
"1352","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1","40","500","34"
"1345","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","0.5","1","500","32"
"1349","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1","1","500","32"
"1346","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","0.5","10","500","20"
"1356","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1.5","40","500","30"
"1348","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","0.5","40","500","20"
"1351","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1","20","500","34"
"1358","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","2","10","500","38"
"1354","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1.5","10","500","36"
"1359","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","2","20","500","28.000000000000004"
"1360","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","2","40","500","34"
"1353","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1.5","1","500","30"
"1355","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","1.5","20","500","30"
"1341","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","34","2","1","500","14.000000000000002"
"1362","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","0.5","10","500","30"
"1364","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","0.5","40","500","26"
"1363","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","0.5","20","500","30"
"1368","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1","40","500","30"
"1361","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","0.5","1","500","20"
"1366","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1","10","500","36"
"1357","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","35","2","1","500","36"
"1371","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1.5","20","500","32"
"1370","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1.5","10","500","42"
"1380","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","0.5","40","500","30"
"1367","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1","20","500","8"
"1369","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1.5","1","500","16"
"1378","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","0.5","10","500","34"
"1382","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1","10","500","34"
"1379","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","0.5","20","500","36"
"1373","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","2","1","500","24"
"1387","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1.5","20","500","30"
"1372","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1.5","40","500","8"
"1365","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","1","1","500","20"
"1388","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1.5","40","500","38"
"1376","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","2","40","500","42"
"1384","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1","40","500","36"
"1391","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","2","20","500","46"
"1392","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","2","40","500","44"
"1377","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","0.5","1","500","12"
"1383","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1","20","500","34"
"1386","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1.5","10","500","42"
"1390","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","2","10","500","40"
"1374","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","2","10","500","18"
"1381","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1","1","500","14.000000000000002"
"1389","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","2","1","500","24"
"1385","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","37","1.5","1","500","14.000000000000002"
"1375","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","36","2","20","500","12"
"1395","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","0.5","20","500","38"
"1394","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","0.5","10","500","36"
"1396","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","0.5","40","500","28.000000000000004"
"1393","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","0.5","1","500","26"
"1399","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1","20","500","34"
"1408","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","2","40","490","100"
"1400","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1","40","500","30"
"1397","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1","1","500","32"
"1398","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1","10","500","40"
"1401","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1.5","1","500","24"
"1407","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","2","20","500","40"
"1403","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1.5","20","500","32"
"1402","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1.5","10","500","30"
"1404","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","1.5","40","500","22"
"1411","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","0.5","20","500","18"
"1415","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1","20","500","14.000000000000002"
"1409","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","0.5","1","500","14.000000000000002"
"1416","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1","40","500","12"
"1414","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1","10","500","18"
"1423","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","2","20","500","34"
"1406","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","2","10","500","38"
"1412","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","0.5","40","500","18"
"1419","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1.5","20","500","20"
"1420","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1.5","40","500","26"
"1422","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","2","10","500","28.000000000000004"
"1428","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","0.5","40","500","30"
"1427","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","0.5","20","500","30"
"1418","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1.5","10","500","24"
"1405","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","38","2","1","500","24"
"1410","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","0.5","10","500","16"
"1424","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","2","40","500","22"
"1426","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","0.5","10","500","40"
"1425","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","0.5","1","500","30"
"1430","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1","10","500","38"
"1413","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1","1","500","18"
"1429","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1","1","500","34"
"1431","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1","20","500","36"
"1421","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","2","1","500","24"
"1417","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","39","1.5","1","500","20"
"1432","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1","40","500","18"
"1434","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1.5","10","500","46"
"1435","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1.5","20","500","42"
"1436","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1.5","40","500","42"
"1440","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","2","40","500","74"
"1439","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","2","20","500","34"
"1438","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","2","10","500","38"
"1443","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","0.5","20","500","30"
"1433","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","1.5","1","500","36"
"1442","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","0.5","10","500","34"
"1444","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","0.5","40","500","28.000000000000004"
"1447","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1","20","500","30"
"1452","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1.5","40","500","52"
"1451","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1.5","20","500","57.99999999999999"
"1437","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","40","2","1","500","30"
"1441","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","0.5","1","500","30"
"1456","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","2","40","487","100"
"1450","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1.5","10","500","48"
"1458","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","0.5","10","500","36"
"1455","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","2","20","500","92"
"1448","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1","40","500","22"
"1445","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1","1","500","34"
"1446","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1","10","500","38"
"1449","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","1.5","1","500","32"
"1457","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","0.5","1","500","28.000000000000004"
"1460","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","0.5","40","500","20"
"1453","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","2","1","500","38"
"1459","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","0.5","20","500","28.000000000000004"
"1462","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1","10","500","34"
"1466","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1.5","10","500","34"
"1463","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1","20","500","30"
"1465","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1.5","1","500","32"
"1461","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1","1","500","30"
"1454","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","41","2","10","500","44"
"1468","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1.5","40","500","30"
"1464","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1","40","500","0"
"1467","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","1.5","20","500","26"
"1474","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","0.5","10","500","32"
"1476","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","0.5","40","500","38"
"1480","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1","40","500","42"
"1470","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","2","10","500","36"
"1478","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1","10","500","44"
"1475","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","0.5","20","500","40"
"1482","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1.5","10","500","44"
"1471","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","2","20","500","24"
"1479","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1","20","500","34"
"1473","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","0.5","1","500","26"
"1484","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1.5","40","500","40"
"1472","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","2","40","500","26"
"1469","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","42","2","1","500","32"
"1487","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","2","20","500","50"
"1481","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1.5","1","500","36"
"1483","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1.5","20","500","42"
"1477","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","1","1","500","28.000000000000004"
"1488","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","2","40","500","50"
"1485","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","2","1","500","38"
"1495","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1","20","500","16"
"1489","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","0.5","1","500","6"
"1486","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","43","2","10","500","60"
"1490","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","0.5","10","500","0"
"1491","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","0.5","20","500","6"
"1492","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","0.5","40","500","0"
"1508","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","0.5","40","500","92"
"1493","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1","1","500","8"
"1498","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1.5","10","500","20"
"1507","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","0.5","20","500","68"
"1496","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1","40","500","12"
"1506","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","0.5","10","500","64"
"1494","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1","10","500","16"
"1499","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1.5","20","500","18"
"1500","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","1.5","40","500","22"
"1514","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1.5","10","500","54"
"1501","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","2","1","500","24"
"1502","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","2","10","500","22"
"1510","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1","10","500","57.99999999999999"
"1512","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1","40","500","64"
"1511","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","1","20","500","64"
"1505","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","45","0.5","1","500","42"
"1503","5","false","false","5","60","200","45","false","15","5","50","0","1","6","50","0.95","false","40","44","2","20","500","24"
