"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Pub.nlogo"
"Mixed Group_Set DD by Olf_More Ranges"
"07/10/2024 11:00:39:945 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pen","N-Birds","see-wind-arrows","Length-Odor-Trails","Olfaction-Threshold","Detection-Distance","communicate","weight-flock-crosswind","Seed","Mixed-Group","Number-Of-Low-Olf","[step]","(count turtles with [did-find-food = 1])","(count turtles with [ever-find-odor = 1])","(count turtles with [ever-find-odor = 0 and did-find-food = 1])","(count turtles with [ever-find-odor = 1 and did-find-food = 0])","(count turtles with [did-find-food = 1 and dd = 50])","(count turtles with [did-find-food = 1 and dd = 10])"
"212","false","50","false","200","40","50","true","0","106","true","35","500","6","2","4","0","4","2"
"183","false","50","false","200","40","50","true","0","92","true","15","500","9","3","8","2","8","1"
"203","false","50","false","200","40","50","true","0","102","true","15","500","36","22","15","1","15","21"
"207","false","50","false","200","40","50","true","0","104","true","15","374","50","35","15","0","15","35"
"180","false","50","false","200","40","50","true","0","90","true","35","500","29","14","27","12","27","2"
"194","false","50","false","200","40","50","true","0","97","true","35","500","46","12","35","1","35","11"
"220","false","50","false","200","40","50","true","0","110","true","35","500","0","0","0","0","0","0"
"176","false","50","false","200","40","50","true","0","88","true","35","500","23","14","19","10","19","4"
"227","false","50","false","200","40","50","true","0","114","true","15","500","33","34","7","8","7","26"
"231","false","50","false","200","40","50","true","0","116","true","15","500","27","16","13","2","13","14"
"229","false","50","false","200","40","50","true","0","115","true","15","500","20","16","8","4","8","12"
"226","false","50","false","200","40","50","true","0","113","true","35","500","41","6","35","0","35","6"
"217","false","50","false","200","40","50","true","0","109","true","15","500","47","34","15","2","15","32"
"224","false","50","false","200","40","50","true","0","112","true","35","500","13","14","8","9","8","5"
"140","false","50","false","200","40","50","true","0","70","true","35","500","17","2","15","0","15","2"
"238","false","50","false","200","40","50","true","0","119","true","35","500","49","15","35","1","35","14"
"215","false","50","false","200","40","50","true","0","108","true","15","500","18","29","13","24","13","5"
"204","false","50","false","200","40","50","true","0","102","true","35","500","40","6","34","0","34","6"
"223","false","50","false","200","40","50","true","0","112","true","15","500","44","31","15","2","15","29"
"243","false","50","false","200","40","50","true","0","122","true","15","500","34","31","15","12","15","19"
"186","false","50","false","200","40","50","true","0","93","true","35","500","7","9","0","2","0","7"
"240","false","50","false","200","40","50","true","0","120","true","35","500","41","7","35","1","35","6"
"213","false","50","false","200","40","50","true","0","107","true","15","500","20","31","4","15","4","16"
"245","false","50","false","200","40","50","true","0","123","true","15","500","18","3","15","0","15","3"
"202","false","50","false","200","40","50","true","0","101","true","35","414","50","15","35","0","35","15"
"247","false","50","false","200","40","50","true","0","124","true","15","500","19","6","15","2","15","4"
"219","false","50","false","200","40","50","true","0","110","true","15","500","14","2","14","2","14","0"
"241","false","50","false","200","40","50","true","0","121","true","15","500","0","0","0","0","0","0"
"237","false","50","false","200","40","50","true","0","119","true","15","500","49","35","15","1","15","34"
"184","false","50","false","200","40","50","true","0","92","true","35","500","0","1","0","1","0","0"
"232","false","50","false","200","40","50","true","0","116","true","35","500","26","6","20","0","20","6"
"208","false","50","false","200","40","50","true","0","104","true","35","382","50","15","35","0","35","15"
"251","false","50","false","200","40","50","true","0","126","true","15","500","38","35","14","11","14","24"
"255","false","50","false","200","40","50","true","0","128","true","15","364","50","35","15","0","15","35"
"253","false","50","false","200","40","50","true","0","127","true","15","500","35","35","15","15","15","20"
"225","false","50","false","200","40","50","true","0","113","true","15","500","24","14","13","3","13","11"
"257","false","50","false","200","40","50","true","0","129","true","15","363","50","35","15","0","15","35"
"233","false","50","false","200","40","50","true","0","117","true","15","500","32","28","15","11","15","17"
"259","false","50","false","200","40","50","true","0","130","true","15","500","24","11","15","2","15","9"
"235","false","50","false","200","40","50","true","0","118","true","15","500","28","16","15","3","15","13"
"216","false","50","false","200","40","50","true","0","108","true","35","500","36","12","35","11","35","1"
"242","false","50","false","200","40","50","true","0","121","true","35","500","0","0","0","0","0","0"
"239","false","50","false","200","40","50","true","0","120","true","15","500","18","11","15","8","15","3"
"198","false","50","false","200","40","50","true","0","99","true","35","500","0","2","0","2","0","0"
"265","false","50","false","200","40","50","true","0","133","true","15","500","37","22","15","0","15","22"
"262","false","50","false","200","40","50","true","0","131","true","35","500","49","14","35","0","35","14"
"188","false","50","false","200","40","50","true","0","94","true","35","500","14","2","13","1","13","1"
"214","false","50","false","200","40","50","true","0","107","true","35","500","38","12","31","5","31","7"
"222","false","50","false","200","40","50","true","0","111","true","35","500","41","15","31","5","31","10"
"268","false","50","false","200","40","50","true","0","134","true","35","500","49","14","35","0","35","14"
"264","false","50","false","200","40","50","true","0","132","true","35","500","47","13","35","1","35","12"
"273","false","50","false","200","40","50","true","0","137","true","15","500","49","34","15","0","15","34"
"249","false","50","false","200","40","50","true","0","125","true","15","500","38","24","15","1","15","23"
"270","false","50","false","200","40","50","true","0","135","true","35","333","50","15","35","0","35","15"
"266","false","50","false","200","40","50","true","0","133","true","35","500","47","12","35","0","35","12"
"281","false","50","false","200","40","50","true","0","141","true","15","500","47","35","15","3","15","32"
"228","false","50","false","200","40","50","true","0","114","true","35","500","37","15","31","9","31","6"
"277","false","50","false","200","40","50","true","0","139","true","15","500","18","15","10","7","10","8"
"261","false","50","false","200","40","50","true","0","131","true","15","500","48","33","15","0","15","33"
"236","false","50","false","200","40","50","true","0","118","true","35","500","41","8","35","2","35","6"
"276","false","50","false","200","40","50","true","0","138","true","35","500","41","13","35","7","35","6"
"285","false","50","false","200","40","50","true","0","143","true","15","500","27","15","15","3","15","12"
"269","false","50","false","200","40","50","true","0","135","true","15","500","49","34","15","0","15","34"
"230","false","50","false","200","40","50","true","0","115","true","35","500","38","8","32","2","32","6"
"283","false","50","false","200","40","50","true","0","142","true","15","500","20","15","13","8","13","7"
"287","false","50","false","200","40","50","true","0","144","true","15","500","45","30","15","0","15","30"
"282","false","50","false","200","40","50","true","0","141","true","35","406","50","15","35","0","35","15"
"250","false","50","false","200","40","50","true","0","125","true","35","500","48","13","35","0","35","13"
"267","false","50","false","200","40","50","true","0","134","true","15","500","42","27","15","0","15","27"
"271","false","50","false","200","40","50","true","0","136","true","15","500","41","26","15","0","15","26"
"256","false","50","false","200","40","50","true","0","128","true","35","383","50","15","35","0","35","15"
"234","false","50","false","200","40","50","true","0","117","true","35","500","4","12","3","11","3","1"
"252","false","50","false","200","40","50","true","0","126","true","35","500","47","15","35","3","35","12"
"260","false","50","false","200","40","50","true","0","130","true","35","500","39","6","35","2","35","4"
"263","false","50","false","200","40","50","true","0","132","true","15","500","33","29","7","3","7","26"
"244","false","50","false","200","40","50","true","0","122","true","35","500","41","14","35","8","35","6"
"293","false","50","false","200","40","50","true","0","147","true","15","500","37","25","14","2","14","23"
"254","false","50","false","200","40","50","true","0","127","true","35","500","44","15","35","6","35","9"
"258","false","50","false","200","40","50","true","0","129","true","35","348","50","15","35","0","35","15"
"297","false","50","false","200","40","50","true","0","149","true","15","500","0","0","0","0","0","0"
"289","false","50","false","200","40","50","true","0","145","true","15","500","9","1","8","0","8","1"
"286","false","50","false","200","40","50","true","0","143","true","35","500","31","6","26","1","26","5"
"292","false","50","false","200","40","50","true","0","146","true","35","500","44","11","35","2","35","9"
"279","false","50","false","200","40","50","true","0","140","true","15","500","40","25","15","0","15","25"
"275","false","50","false","200","40","50","true","0","138","true","15","500","24","23","14","13","14","10"
"296","false","50","false","200","40","50","true","0","148","true","35","500","47","15","33","1","33","14"
"248","false","50","false","200","40","50","true","0","124","true","35","500","35","2","34","1","34","1"
"311","false","50","false","200","40","50","true","0","156","true","15","500","29","17","15","3","15","14"
"274","false","50","false","200","40","50","true","0","137","true","35","500","49","15","35","1","35","14"
"298","false","50","false","200","40","50","true","0","149","true","35","500","0","0","0","0","0","0"
"272","false","50","false","200","40","50","true","0","136","true","35","500","47","12","35","0","35","12"
"313","false","50","false","200","40","50","true","0","157","true","15","500","2","8","1","7","1","1"
"312","false","50","false","200","40","50","true","0","156","true","35","500","41","8","34","1","34","7"
"319","false","50","false","200","40","50","true","0","160","true","15","500","45","31","15","1","15","30"
"317","false","50","false","200","40","50","true","0","159","true","15","500","26","14","15","3","15","11"
"291","false","50","false","200","40","50","true","0","146","true","15","500","47","33","15","1","15","32"
