"BehaviorSpace results (NetLogo 6.2.2)"
"Model for Parameterization.nlogo"
"Parameterize Vision and Separation"
"06/11/2024 14:24:42:098 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","Detect-Dist-Food","see-wind-arrows","pen","Size-Bird","Length-Odor-Trails","N-Birds","Step","Sep-Vision-Interdependent","JitterOdor","Sep-in-crosswind","ZigZagAngle","TimeUpWind","TimeZigZagging","TotalTimeSpentZigZagging","weight-flock-crosswind","communicate","max-separate-turn","max-align-cohere-turn","Olfaction-Threshold","Seed","minimum-separation","Detection-Distance","[step]","((count turtles with [did-find-food = 1]) / N-Birds) * 100"
"11649","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","6","40","500","32"
"11681","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","6","10","500","24"
"11635","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","3","50","388","100"
"11677","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","5","20","500","26"
"11640","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","4","50","400","100"
"11615","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","32","6","50","488","100"
"11686","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","7","10","500","36"
"11580","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","31","6","50","500","60"
"11673","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","4","30","500","14.000000000000002"
"11691","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","1","10","500","10"
"11692","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","1","20","369","100"
"11682","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","6","20","500","26"
"11678","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","5","30","500","52"
"11693","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","1","30","451","100"
"11696","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","2","10","500","10"
"11687","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","7","20","500","44"
"11697","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","2","20","373","100"
"11701","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","3","10","500","56.00000000000001"
"11600","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","32","3","50","500","14.000000000000002"
"11664","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","2","40","500","24"
"11702","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","3","20","409","100"
"11654","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","7","40","500","34"
"11706","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","4","10","500","70"
"11694","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","1","40","372","100"
"11683","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","6","30","500","30"
"11703","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","3","30","375","100"
"11711","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","5","10","500","38"
"11689","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","7","40","500","48"
"11669","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","3","40","500","0"
"11707","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","4","20","500","26"
"11688","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","7","30","500","38"
"11620","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","32","7","50","500","72"
"11716","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","6","10","500","28.000000000000004"
"11712","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","5","20","500","38"
"11698","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","2","30","500","6"
"11674","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","4","40","500","22"
"11721","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","7","10","500","34"
"11708","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","4","30","500","64"
"11704","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","3","40","383","100"
"11717","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","6","20","500","32"
"11709","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","4","40","407","100"
"11695","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","1","50","377","100"
"11726","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","1","10","500","56.00000000000001"
"11718","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","6","30","500","32"
"11722","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","7","20","500","24"
"11679","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","5","40","500","18"
"11731","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","2","10","500","30"
"11713","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","5","30","500","20"
"11727","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","1","20","500","0"
"11684","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","6","40","500","24"
"11699","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","2","40","500","6"
"11732","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","2","20","500","0"
"11736","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","3","10","500","0"
"11723","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","7","30","500","36"
"11741","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","4","10","500","22"
"11728","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","1","30","500","0"
"11737","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","3","20","500","10"
"11705","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","3","50","400","100"
"11733","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","2","30","500","2"
"11734","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","2","40","500","2"
"11746","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","5","10","500","20"
"11742","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","4","20","500","4"
"11747","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","5","20","500","78"
"11719","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","6","40","500","62"
"11738","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","3","30","500","0"
"11714","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","5","40","500","30"
"11751","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","6","10","500","26"
"11729","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","1","40","500","0"
"11743","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","4","30","500","46"
"11748","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","5","30","423","100"
"11752","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","6","20","500","22"
"11756","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","7","10","500","30"
"11710","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","4","50","406","100"
"11761","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","1","10","500","36"
"11757","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","7","20","500","44"
"11655","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","7","50","500","44"
"11739","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","3","40","500","20"
"11665","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","2","50","500","24"
"11650","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","6","50","500","32"
"11645","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","33","5","50","500","18"
"11724","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","7","40","500","22"
"11766","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","2","10","500","26"
"11762","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","1","20","500","0"
"11753","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","6","30","500","22"
"11744","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","4","40","500","28.000000000000004"
"11771","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","3","10","500","14.000000000000002"
"11750","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","5","50","500","18"
"11700","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","2","50","500","6"
"11767","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","2","20","500","0"
"11772","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","3","20","500","68"
"11763","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","1","30","500","0"
"11758","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","7","30","500","36"
"11776","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","4","10","500","20"
"11777","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","4","20","500","10"
"11773","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","3","30","470","100"
"11670","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","3","50","500","0"
"11781","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","5","10","500","22"
"11768","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","2","30","500","0"
"11786","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","6","10","500","32"
"11782","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","5","20","500","40"
"11774","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","3","40","474","100"
"11749","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","5","40","500","54"
"11675","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","4","50","500","14.000000000000002"
"11680","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","5","50","500","20"
"11690","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","7","50","500","66"
"11778","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","4","30","500","22"
"11764","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","1","40","500","0"
"11787","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","6","20","500","14.000000000000002"
"11791","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","7","10","500","26"
"11783","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","5","30","500","76"
"11754","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","6","40","500","26"
"11784","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","5","40","500","70"
"11796","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","1","10","500","0"
"11769","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","2","40","500","0"
"11801","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","2","10","500","82"
"11802","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","2","20","441","100"
"11797","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","1","20","500","0"
"11759","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","7","40","500","34"
"11792","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","7","20","500","16"
"11685","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","34","6","50","500","36"
"11715","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","5","50","500","30"
"11788","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","6","30","500","44"
"11806","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","3","10","500","0"
"11730","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","1","50","500","0"
"11775","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","3","50","467","100"
"11811","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","4","10","500","8"
"11798","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","1","30","500","0"
"11793","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","7","30","500","34"
"11740","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","3","50","500","20"
"11807","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","3","20","500","0"
"11812","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","4","20","500","0"
"11803","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","2","30","500","8"
"11816","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","5","10","500","32"
"11735","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","2","50","500","2"
"11779","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","4","40","500","6"
"11813","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","4","30","500","10"
"11720","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","6","50","500","34"
"11821","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","6","10","500","40"
"11817","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","5","20","500","8"
"11808","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","3","30","500","0"
"11826","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","7","10","500","48"
"11822","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","6","20","500","40"
"11799","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","1","40","500","0"
"11831","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","1","10","500","80"
"11789","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","6","40","500","56.00000000000001"
"11832","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","1","20","404","100"
"11827","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","7","20","500","38"
"11818","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","5","30","500","28.000000000000004"
"11745","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","4","50","500","24"
"11804","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","2","40","500","4"
"11794","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","7","40","500","40"
"11836","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","2","10","500","0"
"11725","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","35","7","50","500","30"
"11823","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","6","30","500","30"
"11841","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","3","10","500","16"
"11765","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","1","50","500","0"
"11837","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","2","20","500","6"
"11828","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","7","30","500","34"
"11833","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","1","30","500","0"
"11760","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","7","50","500","60"
"11814","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","4","40","500","18"
"11842","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","3","20","500","0"
"11846","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","4","10","500","2"
"11834","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","1","40","500","0"
"11809","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","3","40","500","2"
"11819","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","5","40","500","28.000000000000004"
"11838","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","2","30","500","18"
"11847","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","4","20","500","24"
"11851","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","5","10","500","22"
"11856","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","6","10","500","24"
"11852","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","5","20","500","36"
"11770","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","2","50","500","0"
"11843","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","3","30","500","0"
"11824","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","6","40","500","56.00000000000001"
"11857","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","6","20","500","24"
"11755","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","36","6","50","500","42"
"11861","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","7","10","500","22"
"11848","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","4","30","500","6"
"11839","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","2","40","500","16"
"11866","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","1","10","500","92"
"11862","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","7","20","500","40"
"11867","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","1","20","500","98"
"11853","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","5","30","500","10"
"11854","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","5","40","500","8"
"11800","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","1","50","500","0"
"11871","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","2","10","500","8"
"11868","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","1","30","373","100"
"11844","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","3","40","500","0"
"11858","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","6","30","500","18"
"11829","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","7","40","500","28.000000000000004"
"11872","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","2","20","500","40"
"11876","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","3","10","500","34"
"11869","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","1","40","383","100"
"11863","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","7","30","500","22"
"11881","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","4","10","500","20"
"11780","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","4","50","500","4"
"11785","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","5","50","500","28.000000000000004"
"11877","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","3","20","500","8"
"11820","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","5","50","472","100"
"11849","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","4","40","500","0"
"11825","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","6","50","490","100"
"11882","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","4","20","500","66"
"11873","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","2","30","500","12"
"11886","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","5","10","500","56.00000000000001"
"11874","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","2","40","500","12"
"11883","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","4","30","489","100"
"11815","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","4","50","500","24"
"11878","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","3","30","500","20"
"11891","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","6","10","500","32"
"11805","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","2","50","500","4"
"11887","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","5","20","500","38"
"11790","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","6","50","500","44"
"11896","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","7","10","500","38"
"11892","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","6","20","500","28.000000000000004"
"11795","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","37","7","50","500","36"
"11859","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","6","40","500","26"
"11901","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","1","10","500","62"
"11902","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","1","20","500","90"
"11897","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","7","20","500","36"
"11906","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","2","10","500","86"
"11870","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","1","50","383","100"
"11888","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","5","30","500","38"
"11893","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","6","30","500","56.00000000000001"
"11864","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","7","40","500","22"
"11908","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","2","30","419","100"
"11911","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","3","10","500","6"
"11907","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","2","20","500","16"
"11879","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","3","40","500","18"
"11810","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","38","3","50","500","10"
"11898","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","7","30","500","38"
"11916","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","4","10","500","48"
"11912","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","3","20","500","0"
"11903","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","1","30","500","0"
"11909","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","2","40","433","100"
"11895","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","6","50","500","74"
"11835","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","1","50","500","0"
"11921","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","5","10","500","60"
"11884","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","4","40","500","26"
"11917","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","4","20","500","30"
"11922","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","5","20","500","96"
"11926","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","6","10","500","60"
"11889","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","5","40","500","26"
"11840","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","39","2","50","500","14.000000000000002"
"11913","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","3","30","500","0"
"11885","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","40","4","50","469","100"
"11923","5","false","false","5","200","50","1","false","0","false","45","15","5","60","0.95","false","2","40","40","41","5","30","437","100"
